ang_estercamento,Aceleração X,Aceleração Y,Aceleração Z,Temperatura,Roll,Pitch,Yaw,Velocidade Angular X,Velocidade Angular Y,Velocidade Angular Z,Campo Magnetico X: ,Campo Magnetico Y: ,Campo Magnetico Z: ,Tempo: 
84.670,0.9666015625000001,2.0528320312500004,9.61337890625,31.05,15.1,-3.6,-177.1,0.0,0.0,0.0,234,-2794,4726,16:11:01.967708
84.670,1.0240234375000001,2.11025390625,9.60859375,31.05,15.1,-3.6,-177.1,0.0,0.0,0.0,224,-2785,4722,16:11:02.070649
84.670,0.9378906250000001,2.0528320312500004,9.59423828125,31.11,15.1,-3.6,-177.1,0.0,0.0,0.0,230,-2797,4734,16:11:02.165391
84.670,0.9426757812500001,2.0767578125000004,9.63251953125,30.99,15.1,-3.6,-177.1,0.0,0.0,0.0,235,-2801,4729,16:11:02.265427
84.670,0.9905273437500001,2.086328125,9.599023437500001,30.74,15.1,-3.6,-177.1,0.0,0.0,0.0,214,-2806,4693,16:11:02.367804
84.670,0.9378906250000001,2.0671875,9.627734375000001,31.18,15.1,-3.6,-177.1,0.0,0.0,0.0,229,-2793,4732,16:11:02.468861
84.670,0.95224609375,2.09111328125,9.56552734375,31.11,15.1,-3.6,-177.1,0.0,0.0,0.0,227,-2781,4713,16:11:02.565733
84.670,0.9378906250000001,2.0671875,9.589453125,31.05,15.1,-3.6,-177.1,-0.54931640625,0.1220703125,0.0,230,-2783,4701,16:11:02.661282
84.672,0.95224609375,2.08154296875,9.5703125,31.11,15.1,-3.6,-177.1,0.18310546875,0.1220703125,0.0,231,-2790,4733,16:11:02.765392
84.672,0.97138671875,2.0480468750000003,9.599023437500001,30.99,15.1,-3.6,-177.1,-0.244140625,0.30517578125,0.0,232,-2788,4717,16:11:02.866183
84.672,0.9378906250000001,2.0671875,9.599023437500001,31.05,15.1,-3.6,-177.1,0.0,0.18310546875,0.0,225,-2780,4721,16:11:02.962160
84.672,1.03359375,2.09111328125,9.589453125,31.05,15.1,-3.6,-177.1,-0.244140625,0.0,0.0,229,-2782,4712,16:11:03.059311
84.672,0.9618164062500001,2.04326171875,9.622949218750001,31.11,15.1,-3.6,-177.1,0.244140625,0.0,0.0,235,-2782,4737,16:11:03.160577
84.672,0.9618164062500001,2.03369140625,9.61337890625,30.99,15.1,-3.6,-177.1,0.0,0.06103515625,0.0,227,-2789,4711,16:11:03.258998
84.672,0.9187500000000001,2.0576171875,9.60859375,31.05,15.1,-3.6,-177.1,0.0,-0.244140625,0.0,236,-2777,4706,16:11:03.358632
84.670,0.9331054687500001,2.04326171875,9.5703125,31.11,15.1,-3.6,-177.1,0.18310546875,-0.06103515625,0.0,215,-2797,4705,16:11:03.452283
84.670,0.97138671875,2.0241210937500003,9.579882812500001,30.99,15.1,-3.6,-177.1,-0.1220703125,0.1220703125,0.0,214,-2807,4719,16:11:03.561184
84.670,0.8948242187500001,2.0671875,9.60859375,30.99,15.1,-3.6,-177.1,-0.06103515625,0.42724609375,0.0,213,-2801,4722,16:11:03.653792
84.670,0.9570312500000001,2.0671875,9.599023437500001,31.11,15.1,-3.6,-177.1,0.06103515625,0.0,0.0,221,-2794,4734,16:11:03.759284
84.670,0.97138671875,2.0576171875,9.5607421875,31.05,15.1,-3.6,-177.1,-0.1220703125,0.1220703125,0.0,214,-2786,4731,16:11:03.860666
84.670,0.92353515625,2.01455078125,9.5703125,31.11,15.1,-3.6,-177.1,-0.1220703125,0.54931640625,0.0,225,-2809,4716,16:11:03.957957
84.670,0.9666015625000001,2.03369140625,9.6181640625,31.11,15.1,-3.6,-177.1,-0.06103515625,0.30517578125,0.0,219,-2813,4697,16:11:04.053630
84.670,0.9331054687500001,2.06240234375,9.627734375000001,31.05,15.1,-3.6,-177.1,0.18310546875,0.0,0.0,232,-2800,4704,16:11:04.158967
84.670,0.9426757812500001,2.0528320312500004,9.599023437500001,31.05,15.1,-3.6,-177.1,-0.06103515625,0.1220703125,0.0,229,-2801,4719,16:11:04.252814
84.670,0.9618164062500001,2.0719726562500003,9.59423828125,31.05,15.1,-3.6,-177.1,0.0,0.18310546875,0.0,230,-2813,4724,16:11:04.357475
84.670,0.92353515625,2.0384765625,9.599023437500001,31.18,15.1,-3.6,-177.1,-0.06103515625,0.1220703125,0.0,230,-2805,4718,16:11:04.453395
84.670,0.9570312500000001,2.0767578125000004,9.599023437500001,31.11,15.1,-3.6,-177.1,-0.06103515625,-0.06103515625,0.0,226,-2814,4716,16:11:04.556438
84.670,0.9474609375,2.0528320312500004,9.60859375,30.99,15.1,-3.6,-177.1,-0.06103515625,0.0,0.0,225,-2797,4724,16:11:04.652607
84.670,0.9474609375,2.0576171875,9.622949218750001,31.05,15.1,-3.6,-177.1,0.18310546875,0.06103515625,0.0,217,-2802,4714,16:11:04.755468
84.670,0.9666015625000001,2.08154296875,9.599023437500001,31.05,15.1,-3.6,-177.1,0.0,0.06103515625,0.0,220,-2788,4714,16:11:04.852455
84.670,0.9474609375,2.06240234375,9.622949218750001,30.86,15.1,-3.6,-177.1,0.06103515625,-0.18310546875,0.0,209,-2806,4693,16:11:04.954524
84.670,0.9331054687500001,2.0384765625,9.58466796875,31.11,15.1,-3.6,-177.1,-0.18310546875,-0.244140625,0.0,211,-2799,4707,16:11:05.053200
84.670,0.9570312500000001,2.0528320312500004,9.61337890625,31.05,15.1,-3.6,-177.1,0.0,0.18310546875,0.0,214,-2789,4709,16:11:05.153788
84.670,0.9666015625000001,2.06240234375,9.59423828125,31.24,15.1,-3.6,-177.1,0.1220703125,-0.06103515625,0.0,203,-2803,4709,16:11:05.250852
84.705,0.9426757812500001,2.0767578125000004,9.5607421875,31.05,15.1,-3.6,-177.1,0.0,0.30517578125,0.0,206,-2813,4747,16:11:05.355595
84.781,0.9618164062500001,2.0528320312500004,9.58466796875,31.18,15.1,-3.6,-177.1,0.0,0.0,0.0,221,-2810,4741,16:11:05.452802
84.946,0.9378906250000001,2.0480468750000003,9.599023437500001,31.24,15.1,-3.6,-177.1,0.0,0.0,0.0,209,-2793,4744,16:11:05.552525
85.078,0.9378906250000001,2.0671875,9.589453125,31.05,15.1,-3.6,-177.1,0.0,0.0,0.0,206,-2803,4734,16:11:05.652608
85.188,0.9809570312500001,2.0767578125000004,9.622949218750001,30.99,15.1,-3.6,-177.1,0.0,0.0,0.0,201,-2788,4733,16:11:05.753869
85.408,0.9426757812500001,2.0193359375,9.599023437500001,31.05,15.1,-3.6,-177.1,0.0,0.0,0.0,207,-2787,4720,16:11:05.849587
85.726,0.92353515625,2.08154296875,9.58466796875,31.05,15.1,-3.6,-177.1,0.0,0.0,0.0,214,-2792,4687,16:11:05.950785
86.100,0.9857421875000001,2.0528320312500004,9.603808593750001,30.74,15.1,-3.6,-177.1,0.0,0.0,0.0,217,-2809,4689,16:11:06.051144
86.862,0.899609375,2.11025390625,9.589453125,31.05,15.1,-3.6,-177.1,3.41796875,1.8310546875,-0.18310546875,207,-2797,4707,16:11:06.144757
87.870,0.9283203125,2.1006835937500004,9.59423828125,31.11,15.2,-3.6,-177.1,-3.5400390625,-1.708984375,-0.48828125,223,-2806,4730,16:11:06.248920
88.220,0.9570312500000001,2.0001953125000003,9.551171875000001,31.05,15.1,-3.6,-177.1,-1.3427734375,-0.732421875,0.0,216,-2805,4728,16:11:06.348914
88.528,0.9666015625000001,2.03369140625,9.59423828125,31.18,15.1,-3.6,-177.1,-0.3662109375,0.06103515625,0.0,199,-2798,4696,16:11:06.450445
89.298,0.9857421875000001,2.0528320312500004,9.60859375,31.05,15.1,-3.6,-177.1,0.0,0.0,-0.1220703125,210,-2792,4708,16:11:06.549222
89.664,0.9474609375,2.0576171875,9.59423828125,30.99,15.1,-3.6,-177.1,0.0,0.06103515625,-0.1220703125,215,-2793,4736,16:11:06.646569
89.482,0.9426757812500001,2.0480468750000003,9.627734375000001,31.11,15.1,-3.6,-177.2,-0.1220703125,0.1220703125,0.0,212,-2800,4722,16:11:06.747226
89.438,0.92353515625,2.0576171875,9.58466796875,31.05,15.1,-3.6,-177.2,0.0,-0.1220703125,0.06103515625,220,-2810,4720,16:11:06.842422
89.383,0.976171875,2.04326171875,9.599023437500001,30.99,15.1,-3.6,-177.2,0.0,0.30517578125,0.0,209,-2802,4728,16:11:06.940856
89.396,0.9618164062500001,2.0576171875,9.589453125,31.11,15.1,-3.6,-177.2,-0.1220703125,0.0,-0.18310546875,213,-2802,4712,16:11:07.040989
89.628,0.9474609375,2.06240234375,9.59423828125,31.24,15.1,-3.6,-177.2,0.0,-0.18310546875,-0.06103515625,211,-2805,4727,16:11:07.144835
89.837,0.9570312500000001,2.0289062500000004,9.58466796875,30.99,15.1,-3.6,-177.2,0.0,0.0,0.0,225,-2795,4724,16:11:07.244248
90.486,0.95224609375,2.0576171875,9.58466796875,31.05,15.1,-3.6,-177.2,-0.06103515625,0.18310546875,0.0,218,-2807,4722,16:11:07.343004
91.541,0.9426757812500001,2.0528320312500004,9.58466796875,31.05,15.1,-3.6,-177.2,0.0,-0.244140625,0.0,205,-2798,4735,16:11:07.442494
92.076,0.9474609375,2.0576171875,9.58466796875,31.05,15.1,-3.6,-177.2,0.0,0.0,0.0,204,-2809,4720,16:11:07.544970
92.252,0.95224609375,2.0384765625,9.599023437500001,30.99,15.1,-3.6,-177.2,-0.06103515625,-0.1220703125,0.0,202,-2804,4732,16:11:07.642329
92.593,0.95224609375,2.0384765625,9.5703125,31.05,15.1,-3.6,-177.2,0.1220703125,-0.18310546875,0.0,208,-2796,4730,16:11:07.741532
93.262,0.9331054687500001,2.0480468750000003,9.61337890625,31.05,15.1,-3.6,-177.2,0.0,0.06103515625,0.0,209,-2794,4714,16:11:07.836238
94.010,0.9474609375,2.0671875,9.575097656250001,30.93,15.1,-3.6,-177.2,0.1220703125,-0.18310546875,0.0,224,-2809,4714,16:11:07.940597
94.518,0.95224609375,2.0528320312500004,9.58466796875,30.99,15.1,-3.6,-177.2,0.0,-0.06103515625,0.0,230,-2801,4715,16:11:08.037216
94.801,0.95224609375,2.0719726562500003,9.599023437500001,30.99,15.1,-3.6,-177.2,0.0,0.06103515625,0.0,213,-2798,4724,16:11:08.140497
95.231,0.9618164062500001,2.06240234375,9.60859375,31.05,15.1,-3.6,-177.2,-0.06103515625,-0.18310546875,0.0,207,-2806,4736,16:11:08.241191
95.889,0.9331054687500001,2.03369140625,9.589453125,30.99,15.1,-3.6,-177.2,0.0,-0.18310546875,0.0,204,-2801,4727,16:11:08.337975
96.389,1.0000976562500001,2.0384765625,9.599023437500001,30.99,15.1,-3.6,-177.2,0.0,0.0,0.0,223,-2814,4706,16:11:08.439292
96.669,0.95224609375,2.0241210937500003,9.599023437500001,30.99,15.1,-3.6,-177.2,0.0,0.0,0.0,218,-2795,4703,16:11:08.538450
96.887,0.9570312500000001,2.0767578125000004,9.58466796875,30.99,15.1,-3.6,-177.2,0.0,0.0,0.0,209,-2795,4701,16:11:08.638729
97.328,0.97138671875,2.0384765625,9.579882812500001,31.05,15.1,-3.6,-177.2,0.0,-0.3662109375,0.0,219,-2806,4713,16:11:08.738891
97.881,1.0048828125,2.086328125,9.5607421875,31.05,15.1,-3.6,-177.2,0.1220703125,0.0,0.0,213,-2785,4717,16:11:08.838776
98.547,0.9905273437500001,2.0719726562500003,9.5607421875,30.99,15.1,-3.6,-177.2,-0.18310546875,0.18310546875,0.0,216,-2795,4731,16:11:08.938765
99.097,0.9283203125,2.1246093750000004,9.59423828125,31.05,15.1,-3.6,-177.2,-0.42724609375,0.79345703125,0.0,208,-2795,4712,16:11:09.032546
99.724,0.8661132812500001,2.09111328125,9.622949218750001,31.11,15.1,-3.6,-177.2,-0.67138671875,0.3662109375,0.0,188,-2800,4698,16:11:09.134042
100.427,1.0240234375000001,1.9954101562500002,9.54638671875,30.99,15.1,-3.6,-177.2,-0.9765625,0.0,0.0,197,-2798,4688,16:11:09.233258
100.898,0.8517578125,1.9427734375,9.51767578125,31.11,15.1,-3.6,-177.2,-0.48828125,0.3662109375,0.0,205,-2796,4708,16:11:09.334527
101.283,0.9666015625000001,1.9714843750000002,9.551171875000001,31.11,15.1,-3.6,-177.2,-0.6103515625,0.30517578125,0.0,210,-2798,4712,16:11:09.433786
101.580,0.9905273437500001,1.9858398437500002,9.527246093750001,31.11,15.0,-3.6,-177.2,-1.15966796875,0.1220703125,0.0,220,-2789,4695,16:11:09.535615
102.052,0.90439453125,2.0384765625,9.599023437500001,31.11,15.0,-3.6,-177.2,-0.79345703125,0.0,0.0,220,-2804,4690,16:11:09.631729
102.798,0.9474609375,2.0384765625,9.61337890625,30.99,15.0,-3.5,-177.2,-0.9765625,0.18310546875,0.0,215,-2803,4682,16:11:09.730925
103.063,0.9091796875000001,1.9954101562500002,9.603808593750001,31.11,14.9,-3.5,-177.2,-0.9765625,0.48828125,0.0,216,-2802,4688,16:11:09.832800
102.928,0.95224609375,1.9571289062500001,9.589453125,31.11,14.9,-3.5,-177.2,-0.8544921875,0.3662109375,0.0,225,-2802,4660,16:11:09.931465
102.897,0.9091796875000001,1.9475585937500002,9.6373046875,30.99,14.8,-3.4,-177.2,-0.91552734375,0.3662109375,0.0,221,-2800,4688,16:11:10.034823
102.909,0.88046875,1.92841796875,9.63251953125,30.93,14.8,-3.4,-177.2,-0.6103515625,0.244140625,0.0,221,-2798,4695,16:11:10.133095
102.986,0.8374023437500001,1.9092773437500001,9.603808593750001,31.18,14.8,-3.4,-177.2,-0.8544921875,0.06103515625,-0.18310546875,250,-2800,4673,16:11:10.227537
